mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__bagging_temperature,param_model__colsample_bylevel,param_model__depth,param_model__iterations,param_model__l2_leaf_reg,param_model__learning_rate,param_model__max_bin,param_model__min_data_in_leaf,param_model__random_strength,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
18.926323731740315,0.09058432675834832,0.07159360249837239,0.009370429401542247,0.01563640674119393,0.7693605922825478,4,235,1.055221171236024,0.13231921426822513,128,8,1.4580143360819746,0.9085081386743783,"{'model__bagging_temperature': np.float64(0.01563640674119393), 'model__colsample_bylevel': np.float64(0.7693605922825478), 'model__depth': 4, 'model__iterations': 235, 'model__l2_leaf_reg': np.float64(1.055221171236024), 'model__learning_rate': np.float64(0.13231921426822513), 'model__max_bin': 128, 'model__min_data_in_leaf': 8, 'model__random_strength': np.float64(1.4580143360819746), 'model__subsample': np.float64(0.9085081386743783)}",,,,,,1,,,,,
9.82625969250997,0.2909364908449012,0.06471602121988933,0.011731234819184526,0.07404465173409036,0.7433862914177091,4,127,9.631034258755935,0.10349471902413368,254,33,0.12711670057204727,0.7243929286862649,"{'model__bagging_temperature': np.float64(0.07404465173409036), 'model__colsample_bylevel': np.float64(0.7433862914177091), 'model__depth': 4, 'model__iterations': 127, 'model__l2_leaf_reg': np.float64(9.631034258755935), 'model__learning_rate': np.float64(0.10349471902413368), 'model__max_bin': 254, 'model__min_data_in_leaf': 33, 'model__random_strength': np.float64(0.12711670057204727), 'model__subsample': np.float64(0.7243929286862649)}",,,,,,1,,,,,
18.525413910547893,0.47468842624913016,0.07716830571492513,0.0069100934869999785,0.32518332202674705,0.8918424713352255,9,134,5.722149251619493,0.02793913689074525,254,3,1.5215700972337949,0.8245108790277985,"{'model__bagging_temperature': np.float64(0.32518332202674705), 'model__colsample_bylevel': np.float64(0.8918424713352255), 'model__depth': 9, 'model__iterations': 134, 'model__l2_leaf_reg': np.float64(5.722149251619493), 'model__learning_rate': np.float64(0.02793913689074525), 'model__max_bin': 254, 'model__min_data_in_leaf': 3, 'model__random_strength': np.float64(1.5215700972337949), 'model__subsample': np.float64(0.8245108790277985)}",,,,,,1,,,,,
18.18164046605428,0.11283739147514812,0.0666486422220866,0.002343286872632773,0.602440925901119,0.8214812209383203,8,152,8.915790437258485,0.1284427214191831,128,42,1.9484964170688204,0.9983724968121317,"{'model__bagging_temperature': np.float64(0.602440925901119), 'model__colsample_bylevel': np.float64(0.8214812209383203), 'model__depth': 8, 'model__iterations': 152, 'model__l2_leaf_reg': np.float64(8.915790437258485), 'model__learning_rate': np.float64(0.1284427214191831), 'model__max_bin': 128, 'model__min_data_in_leaf': 42, 'model__random_strength': np.float64(1.9484964170688204), 'model__subsample': np.float64(0.9983724968121317)}",,,,,,1,,,,,
22.046701351801556,0.21584417366714073,0.06288496653238933,0.0033694904892786126,0.770967179954561,0.7975182385457563,4,306,5.275410183585496,0.013812869011614277,128,32,1.2728208225275608,0.7257423924305306,"{'model__bagging_temperature': np.float64(0.770967179954561), 'model__colsample_bylevel': np.float64(0.7975182385457563), 'model__depth': 4, 'model__iterations': 306, 'model__l2_leaf_reg': np.float64(5.275410183585496), 'model__learning_rate': np.float64(0.013812869011614277), 'model__max_bin': 128, 'model__min_data_in_leaf': 32, 'model__random_strength': np.float64(1.2728208225275608), 'model__subsample': np.float64(0.7257423924305306)}",,,,,,1,,,,,
11.655005613962809,0.09335351347353912,0.05801161130269369,0.0037981364781275086,0.295633685837714,0.6421977039321082,7,127,3.184404372168336,0.07247649218055492,254,11,0.6486900420105479,0.6488351818802693,"{'model__bagging_temperature': np.float64(0.295633685837714), 'model__colsample_bylevel': np.float64(0.6421977039321082), 'model__depth': 7, 'model__iterations': 127, 'model__l2_leaf_reg': np.float64(3.184404372168336), 'model__learning_rate': np.float64(0.07247649218055492), 'model__max_bin': 254, 'model__min_data_in_leaf': 11, 'model__random_strength': np.float64(0.6486900420105479), 'model__subsample': np.float64(0.6488351818802693)}",,,,,,1,,,,,
31.300983270009358,0.07395436224691553,0.06009570757548014,0.0021166669892627955,0.3562978380769749,0.9627313766183017,4,476,7.476901205413624,0.010078056549297373,128,41,0.6095625163160581,0.6658623412571767,"{'model__bagging_temperature': np.float64(0.3562978380769749), 'model__colsample_bylevel': np.float64(0.9627313766183017), 'model__depth': 4, 'model__iterations': 476, 'model__l2_leaf_reg': np.float64(7.476901205413624), 'model__learning_rate': np.float64(0.010078056549297373), 'model__max_bin': 128, 'model__min_data_in_leaf': 41, 'model__random_strength': np.float64(0.6095625163160581), 'model__subsample': np.float64(0.6658623412571767)}",,,,,,1,,,,,
32.157065312067665,1.2862089551702587,0.06520883242289226,0.004691070308356068,0.534089419375442,0.7939319885435933,4,406,3.6941233379852148,0.04661882833716613,512,32,1.0375812434867322,0.881207583558071,"{'model__bagging_temperature': np.float64(0.534089419375442), 'model__colsample_bylevel': np.float64(0.7939319885435933), 'model__depth': 4, 'model__iterations': 406, 'model__l2_leaf_reg': np.float64(3.6941233379852148), 'model__learning_rate': np.float64(0.04661882833716613), 'model__max_bin': 512, 'model__min_data_in_leaf': 32, 'model__random_strength': np.float64(1.0375812434867322), 'model__subsample': np.float64(0.881207583558071)}",,,,,,1,,,,,
29.91123612721761,0.41135446718791513,0.06972948710123698,0.0024106560369680486,0.363629602379294,0.9887128330883843,7,367,3.5178229582536416,0.08458727588385781,128,37,0.5696809887549352,0.6147547789418131,"{'model__bagging_temperature': np.float64(0.363629602379294), 'model__colsample_bylevel': np.float64(0.9887128330883843), 'model__depth': 7, 'model__iterations': 367, 'model__l2_leaf_reg': np.float64(3.5178229582536416), 'model__learning_rate': np.float64(0.08458727588385781), 'model__max_bin': 128, 'model__min_data_in_leaf': 37, 'model__random_strength': np.float64(0.5696809887549352), 'model__subsample': np.float64(0.6147547789418131)}",,,,,,1,,,,,
64.58343760172527,0.5269362545242725,0.10259199142456055,0.004821588639171224,0.6095643339798968,0.8010716092915446,9,442,3.7864646423661146,0.14623988289499806,512,2,1.0618691666342728,0.7791132658292367,"{'model__bagging_temperature': np.float64(0.6095643339798968), 'model__colsample_bylevel': np.float64(0.8010716092915446), 'model__depth': 9, 'model__iterations': 442, 'model__l2_leaf_reg': np.float64(3.7864646423661146), 'model__learning_rate': np.float64(0.14623988289499806), 'model__max_bin': 512, 'model__min_data_in_leaf': 2, 'model__random_strength': np.float64(1.0618691666342728), 'model__subsample': np.float64(0.7791132658292367)}",,,,,,1,,,,,
